Experiment,Condition,Biome,dsc,scv,sbv,sci,cap,Left,Perc.Accom
gravityScan,InSpaceHigh@Mun,SouthwestCrater,3,1,2,0,44,44,0
gravityScan,InSpaceHigh@Mun,TwinCraters,3,1,2,0,44,44,0
gravityScan,Landed@Pol,Highlands,3,1,12,0,264,264,0
gravityScan,Landed@Pol,Lowlands,3,1,12,0,264,264,0
gravityScan,Landed@Pol,Midlands,3,1,12,0,264,264,0
gravityScan,Landed@Pol,Poles,3,1,12,0,264,264,0
gravityScan,InSpaceLow@Pol,Highlands,3,1,9,0,198,198,0
gravityScan,InSpaceLow@Pol,Lowlands,3,1,9,0,198,198,0
gravityScan,InSpaceLow@Pol,Midlands,3,1,9,0,198,198,0
gravityScan,InSpaceLow@Pol,Poles,3,1,9,0,198,198,0
gravityScan,InSpaceHigh@Pol,Highlands,3,1,8,0,176,176,0
gravityScan,InSpaceHigh@Pol,Lowlands,3,1,8,0,176,176,0
gravityScan,InSpaceHigh@Pol,Midlands,3,1,8,0,176,176,0
gravityScan,InSpaceHigh@Pol,Poles,3,1,8,0,176,176,0
gravityScan,Landed@Tylo,Highlands,3,1,12,0,264,264,0
gravityScan,Landed@Tylo,Lowlands,3,1,12,0,264,264,0
gravityScan,Landed@Tylo,MajorCrater,3,1,12,0,264,264,0
gravityScan,Landed@Tylo,Mara,3,1,12,0,264,264,0
gravityScan,Landed@Tylo,Midlands,3,1,12,0,264,264,0
gravityScan,InSpaceLow@Tylo,Highlands,3,1,10,0,220,220,0
gravityScan,InSpaceLow@Tylo,Lowlands,3,1,10,0,220,220,0
gravityScan,InSpaceLow@Tylo,MajorCrater,3,1,10,0,220,220,0
gravityScan,InSpaceLow@Tylo,Mara,3,1,10,0,220,220,0
gravityScan,InSpaceLow@Tylo,Midlands,3,1,10,0,220,220,0
gravityScan,InSpaceHigh@Tylo,Highlands,3,1,8,0,176,176,0
gravityScan,InSpaceHigh@Tylo,Lowlands,3,1,8,0,176,176,0
gravityScan,InSpaceHigh@Tylo,MajorCrater,3,1,8,0,176,176,0
gravityScan,InSpaceHigh@Tylo,Mara,3,1,8,0,176,176,0
gravityScan,InSpaceHigh@Tylo,Midlands,3,1,8,0,176,176,0
gravityScan,Landed@Vall,Highlands,3,1,12,0,264,264,0
gravityScan,Landed@Vall,Lowlands,3,1,12,0,264,264,0
gravityScan,Landed@Vall,Midlands,3,1,12,0,264,264,0
gravityScan,Landed@Vall,Poles,3,1,12,0,264,264,0
gravityScan,InSpaceLow@Vall,Highlands,3,1,9,0,198,198,0
gravityScan,InSpaceLow@Vall,Lowlands,3,1,9,0,198,198,0
gravityScan,InSpaceLow@Vall,Midlands,3,1,9,0,198,198,0
gravityScan,InSpaceLow@Vall,Poles,3,1,9,0,198,198,0
gravityScan,InSpaceHigh@Vall,Highlands,3,1,8,0,176,176,0
gravityScan,InSpaceHigh@Vall,Lowlands,3,1,8,0,176,176,0
gravityScan,InSpaceHigh@Vall,Midlands,3,1,8,0,176,176,0
gravityScan,InSpaceHigh@Vall,Poles,3,1,8,0,176,176,0
mobileMaterialsLab,Landed@Bop,Peaks,1,1,12,0,384,384,0
mobileMaterialsLab,Landed@Bop,Poles,1,1,12,0,384,384,0
mobileMaterialsLab,Landed@Bop,Rodges,1,1,12,0,384,384,0
mobileMaterialsLab,Landed@Bop,Slopes,1,1,12,0,384,384,0
mobileMaterialsLab,Landed@Bop,Valley,1,1,12,0,384,384,0
mobileMaterialsLab,InSpaceLow@Bop,Global,1,1,9,0,288,288,0
mobileMaterialsLab,InSpaceHigh@Bop,Global,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Dres,Canyons,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Dres,Highlands,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Dres,ImpactCraters,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Dres,ImpactEjecta,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Dres,Lowlands,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Dres,Midlands,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Dres,Poles,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Dres,Ridges,1,1,8,0,256,256,0
mobileMaterialsLab,InSpaceLow@Dres,Global,1,1,7,0,224,224,0
mobileMaterialsLab,InSpaceHigh@Dres,Global,1,1,6,0,192,192,0
mobileMaterialsLab,Landed@Duna,Craters,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Duna,Highlands,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Duna,Lowlands,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Duna,Midlands,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Duna,Poles,1,1,8,0,256,256,0
mobileMaterialsLab,FlyingLow@Duna,Global,1,1,5,0,160,160,0
mobileMaterialsLab,FlyingHigh@Duna,Global,1,1,5,0,160,160,0
mobileMaterialsLab,InSpaceLow@Duna,Global,1,1,7,0,224,224,0
mobileMaterialsLab,InSpaceHigh@Duna,Global,1,1,5,0,160,160,0
mobileMaterialsLab,Landed@Eeloo,Craters,1,1,15,0,480,480,0
mobileMaterialsLab,Landed@Eeloo,Glaciers,1,1,15,0,480,480,0
mobileMaterialsLab,Landed@Eeloo,Highlands,1,1,15,0,480,480,0
mobileMaterialsLab,Landed@Eeloo,IceCanyons,1,1,15,0,480,480,0
mobileMaterialsLab,Landed@Eeloo,Lowlands,1,1,15,0,480,480,0
mobileMaterialsLab,Landed@Eeloo,Midlands,1,1,15,0,480,480,0
mobileMaterialsLab,Landed@Eeloo,Poles,1,1,15,0,480,480,0
mobileMaterialsLab,InSpaceLow@Eeloo,Global,1,1,12,0,384,384,0
mobileMaterialsLab,InSpaceHigh@Eeloo,Global,1,1,10,0,320,320,0
mobileMaterialsLab,Landed@Eve,ExplodiumSea,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Eve,Highlands,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Eve,ImpactEjecta,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Eve,Lowlands,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Eve,Midlands,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Eve,Peaks,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Eve,Poles,1,1,8,0,256,256,0
mobileMaterialsLab,Splashed@Eve,ExplodiumSea,1,1,8,0,256,256,0
mobileMaterialsLab,Splashed@Eve,Highlands,1,1,8,0,256,256,0
mobileMaterialsLab,Splashed@Eve,ImpactEjecta,1,1,8,0,256,256,0
mobileMaterialsLab,Splashed@Eve,Lowlands,1,1,8,0,256,256,0
mobileMaterialsLab,Splashed@Eve,Midlands,1,1,8,0,256,256,0
mobileMaterialsLab,Splashed@Eve,Peaks,1,1,8,0,256,256,0
mobileMaterialsLab,Splashed@Eve,Poles,1,1,8,0,256,256,0
mobileMaterialsLab,FlyingLow@Eve,Global,1,1,6,0,192,192,0
mobileMaterialsLab,FlyingHigh@Eve,Global,1,1,6,0,192,192,0
mobileMaterialsLab,InSpaceLow@Eve,Global,1,1,7,0,224,224,0
mobileMaterialsLab,InSpaceHigh@Eve,Global,1,1,5,0,160,160,0
mobileMaterialsLab,Landed@Gilly,Highlands,1,1,9,0,288,288,0
mobileMaterialsLab,Landed@Gilly,Lowlands,1,1,9,0,288,288,0
mobileMaterialsLab,Landed@Gilly,Midlands,1,1,9,0,288,288,0
mobileMaterialsLab,InSpaceLow@Gilly,Global,1,1,8,0,256,256,0
mobileMaterialsLab,InSpaceHigh@Gilly,Global,1,1,6,0,192,192,0
mobileMaterialsLab,Landed@Ike,CentralMountainRidge,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Ike,EasternMountainRidge,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Ike,Lowlands,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Ike,Midlands,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Ike,PolarLowlands,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Ike,SouthEasternMountainRange,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Ike,SouthPole,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Ike,WesternMountainRidge,1,1,8,0,256,256,0
mobileMaterialsLab,InSpaceLow@Ike,Global,1,1,7,0,224,224,0
mobileMaterialsLab,InSpaceHigh@Ike,Global,1,1,5,0,160,160,0
mobileMaterialsLab,FlyingLow@Jool,Global,1,1,12,0,384,384,0
mobileMaterialsLab,FlyingHigh@Jool,Global,1,1,9,0,288,288,0
mobileMaterialsLab,InSpaceLow@Jool,Global,1,1,7,0,224,224,0
mobileMaterialsLab,InSpaceHigh@Jool,Global,1,1,6,0,192,192,0
mobileMaterialsLab,Landed@KSC,Administration,1,2.39412E-05,0.3,9.599771,9.6,0.000228999999999147,100.00
mobileMaterialsLab,Landed@KSC,AstronautComplex,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,Crawlerway,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,FlagPole,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,KSC,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,LaunchPad,1,1.192093E-06,0.3,9.599989,9.6,1.0999999998873e-05,100.00
mobileMaterialsLab,Landed@KSC,MissionControl,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,R&D,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,R&DCentralBuilding,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,R&DCornerLab,1,1,0.3,0,9.6,9.6,0
mobileMaterialsLab,Landed@KSC,R&DMainBuilding,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,R&DObservatory,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,R&DSideLab,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,R&DSmallLab,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,R&DTanks,1,1,0.3,0,9.6,9.6,0
mobileMaterialsLab,Landed@KSC,R&DWindTunnel,1,1,0.3,0,9.6,9.6,0
mobileMaterialsLab,Landed@KSC,Runway,1,0.0005008777,0.3,9.595192,9.6,0.00480799999999881,99.95
mobileMaterialsLab,Landed@KSC,SPH,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,SPHMainBuilding,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,SPHRoundTank,1,1,0.3,0,9.6,9.6,0
mobileMaterialsLab,Landed@KSC,SPHTanks,1,1,0.3,0,9.6,9.6,0
mobileMaterialsLab,Landed@KSC,SPHWaterTower,1,1,0.3,0,9.6,9.6,0
mobileMaterialsLab,Landed@KSC,TrackingStation,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,TrackingStationDishEast,1,1,0.3,0,9.6,9.6,0
mobileMaterialsLab,Landed@KSC,TrackingStationDishNorth,1,1,0.3,0,9.6,9.6,0
mobileMaterialsLab,Landed@KSC,TrackingStationHub,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,TrackingStationSouth,1,1,0.3,0,9.6,9.6,0
mobileMaterialsLab,Landed@KSC,VAB,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,VABMainBuilding,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@KSC,VABPodMemorial,1,1,0.3,0,9.6,9.6,0
mobileMaterialsLab,Landed@KSC,VABRoundTank,1,1,0.3,0,9.6,9.6,0
mobileMaterialsLab,Landed@KSC,VABTanks,1,1,0.3,0,9.6,9.6,0
mobileMaterialsLab,Landed@Kerbin,Badlands,1,1,0.3,0,9.6,9.6,0.00
mobileMaterialsLab,Landed@Kerbin,Deserts,1,1,0.3,0,9.6,9.6,0.00
mobileMaterialsLab,Landed@Kerbin,Grasslands,1,0.0001095732,0.3,9.598948,9.6,0.00105199999999961,99.99
mobileMaterialsLab,Landed@Kerbin,Highlands,1,1,0.3,0,9.6,9.6,0.00
mobileMaterialsLab,Landed@Kerbin,IceCaps,1,1,0.3,0,9.6,9.6,0.00
mobileMaterialsLab,Landed@Kerbin,Mountains,1,1,0.3,0,9.6,9.6,0.00
mobileMaterialsLab,Landed@Kerbin,Shores,1,0.002289812,0.3,9.578018,9.6,0.0219819999999995,99.77
mobileMaterialsLab,Landed@Kerbin,Tundra,1,0.0001095732,0.3,9.598948,9.6,0.00105199999999961,99.99
mobileMaterialsLab,Landed@Kerbin,Water,1,1,0.3,0,9.6,9.6,0.00
mobileMaterialsLab,Splashed@Kerbin,Badlands,1,1,0.4,0,12.8,12.8,0.00
mobileMaterialsLab,Splashed@Kerbin,Deserts,1,1,0.4,0,12.8,12.8,0.00
mobileMaterialsLab,Splashed@Kerbin,Grasslands,1,1,0.4,0,12.8,12.8,0.00
mobileMaterialsLab,Splashed@Kerbin,Highlands,1,1,0.4,0,12.8,12.8,0.00
mobileMaterialsLab,Splashed@Kerbin,IceCaps,1,1,0.4,0,12.8,12.8,0.00
mobileMaterialsLab,Splashed@Kerbin,Mountains,1,1,0.4,0,12.8,12.8,0.00
mobileMaterialsLab,Splashed@Kerbin,Shores,1,1,0.4,0,12.8,12.8,0.00
mobileMaterialsLab,Splashed@Kerbin,Tundra,1,1,0.4,0,12.8,12.8,0.00
mobileMaterialsLab,Splashed@Kerbin,Water,1,1,0.4,0,12.8,12.8,0.00
mobileMaterialsLab,FlyingLow@Kerbin,Global,1,1,0.7,0,22.4,22.4,0.00
mobileMaterialsLab,FlyingHigh@Kerbin,Global,1,1,0.9,0,28.8,28.8,0.00
mobileMaterialsLab,InSpaceLow@Kerbin,Global,1,1,1,0,32,32,0.00
mobileMaterialsLab,InSpaceHigh@Kerbin,Global,1,1,1.5,0,48,48,0.00
mobileMaterialsLab,InSpaceLow@Kerbol,Global,1,1,11,0,352,352,0
mobileMaterialsLab,InSpaceHigh@Kerbol,Global,1,1,2,0,64,64,0
mobileMaterialsLab,Landed@Laythe,Dunes,1,1,14,0,448,448,0
mobileMaterialsLab,Landed@Laythe,Poles,1,1,14,0,448,448,0
mobileMaterialsLab,Landed@Laythe,Shores,1,1,14,0,448,448,0
mobileMaterialsLab,Landed@Laythe,TheSagenSea,1,1,14,0,448,448,0
mobileMaterialsLab,Splashed@Laythe,Dunes,1,1,12,0,384,384,0
mobileMaterialsLab,Splashed@Laythe,Poles,1,1,12,0,384,384,0
mobileMaterialsLab,Splashed@Laythe,Shores,1,1,12,0,384,384,0
mobileMaterialsLab,Splashed@Laythe,TheSagenSea,1,1,12,0,384,384,0
mobileMaterialsLab,FlyingLow@Laythe,Global,1,1,11,0,352,352,0
mobileMaterialsLab,FlyingHigh@Laythe,Global,1,1,10,0,320,320,0
mobileMaterialsLab,InSpaceLow@Laythe,Global,1,1,9,0,288,288,0
mobileMaterialsLab,InSpaceHigh@Laythe,Global,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Minmus,Flats,1,1,5,0,160,160,0
mobileMaterialsLab,Landed@Minmus,GreatFlats,1,1,5,0,160,160,0
mobileMaterialsLab,Landed@Minmus,GreaterFlats,1,1,5,0,160,160,0
mobileMaterialsLab,Landed@Minmus,Highlands,1,1,5,0,160,160,0
mobileMaterialsLab,Landed@Minmus,LesserFlats,1,1,5,0,160,160,0
mobileMaterialsLab,Landed@Minmus,Lowlands,1,1,5,0,160,160,0
mobileMaterialsLab,Landed@Minmus,Midlands,1,1,5,0,160,160,0
mobileMaterialsLab,Landed@Minmus,Poles,1,1,5,0,160,160,0
mobileMaterialsLab,Landed@Minmus,Slopes,1,1,5,0,160,160,0
mobileMaterialsLab,InSpaceLow@Minmus,Global,1,1,4,0,128,128,0
mobileMaterialsLab,InSpaceHigh@Minmus,Global,1,1,2.5,0,80,80,0
mobileMaterialsLab,Landed@Moho,Canyon,1,1,10,0,320,320,0
mobileMaterialsLab,Landed@Moho,CentralLowlands,1,1,10,0,320,320,0
mobileMaterialsLab,Landed@Moho,Highlands,1,1,10,0,320,320,0
mobileMaterialsLab,Landed@Moho,Midlands,1,1,10,0,320,320,0
mobileMaterialsLab,Landed@Moho,MinorCraters,1,1,10,0,320,320,0
mobileMaterialsLab,Landed@Moho,NorthPole,1,1,10,0,320,320,0
mobileMaterialsLab,Landed@Moho,NorthernSinkhole,1,1,10,0,320,320,0
mobileMaterialsLab,Landed@Moho,NorthernSinkholeRidge,1,1,10,0,320,320,0
mobileMaterialsLab,Landed@Moho,SouthEasternLowlands,1,1,10,0,320,320,0
mobileMaterialsLab,Landed@Moho,SouthPole,1,1,10,0,320,320,0
mobileMaterialsLab,Landed@Moho,SouthWesternLowlands,1,1,10,0,320,320,0
mobileMaterialsLab,Landed@Moho,WesternLowlands,1,1,10,0,320,320,0
mobileMaterialsLab,InSpaceLow@Moho,Global,1,1,8,0,256,256,0
mobileMaterialsLab,InSpaceHigh@Moho,Global,1,1,7,0,224,224,0
mobileMaterialsLab,Landed@Mun,Canyons,1,1,4,0,128,128,0
mobileMaterialsLab,Landed@Mun,EastCrater,1,1,4,0,128,128,0
mobileMaterialsLab,Landed@Mun,EastFarsideCrater,1,1,4,0,128,128,0
mobileMaterialsLab,Landed@Mun,FarsideCrater,1,1,4,0,128,128,0
mobileMaterialsLab,Landed@Mun,HighlandCraters,1,1,4,0,128,128,0
mobileMaterialsLab,Landed@Mun,Highlands,1,1,4,0,128,128,0.00
mobileMaterialsLab,Landed@Mun,MidlandCraters,1,1,4,0,128,128,0
mobileMaterialsLab,Landed@Mun,Midlands,1,1,4,0,128,128,0.00
mobileMaterialsLab,Landed@Mun,NorthernBasin,1,1,4,0,128,128,0
mobileMaterialsLab,Landed@Mun,NorthwestCrater,1,1,4,0,128,128,0.00
mobileMaterialsLab,Landed@Mun,PolarCrater,1,1,4,0,128,128,0
mobileMaterialsLab,Landed@Mun,PolarLowlands,1,1,4,0,128,128,0
mobileMaterialsLab,Landed@Mun,Poles,1,1,4,0,128,128,0.00
mobileMaterialsLab,Landed@Mun,SouthwestCrater,1,1,4,0,128,128,0
mobileMaterialsLab,Landed@Mun,TwinCraters,1,1,4,0,128,128,0
mobileMaterialsLab,InSpaceLow@Mun,Global,1,1,3,0,96,96,0.00
mobileMaterialsLab,InSpaceHigh@Mun,Global,1,1,2,0,64,64,0.00
mobileMaterialsLab,Landed@Pol,Highlands,1,1,12,0,384,384,0
mobileMaterialsLab,Landed@Pol,Lowlands,1,1,12,0,384,384,0
mobileMaterialsLab,Landed@Pol,Midlands,1,1,12,0,384,384,0
mobileMaterialsLab,Landed@Pol,Poles,1,1,12,0,384,384,0
mobileMaterialsLab,InSpaceLow@Pol,Global,1,1,9,0,288,288,0
mobileMaterialsLab,InSpaceHigh@Pol,Global,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Tylo,Highlands,1,1,12,0,384,384,0
mobileMaterialsLab,Landed@Tylo,Lowlands,1,1,12,0,384,384,0
mobileMaterialsLab,Landed@Tylo,MajorCrater,1,1,12,0,384,384,0
mobileMaterialsLab,Landed@Tylo,Mara,1,1,12,0,384,384,0
mobileMaterialsLab,Landed@Tylo,Midlands,1,1,12,0,384,384,0
mobileMaterialsLab,InSpaceLow@Tylo,Global,1,1,10,0,320,320,0
mobileMaterialsLab,InSpaceHigh@Tylo,Global,1,1,8,0,256,256,0
mobileMaterialsLab,Landed@Vall,Highlands,1,1,12,0,384,384,0
mobileMaterialsLab,Landed@Vall,Lowlands,1,1,12,0,384,384,0
mobileMaterialsLab,Landed@Vall,Midlands,1,1,12,0,384,384,0
mobileMaterialsLab,Landed@Vall,Poles,1,1,12,0,384,384,0
mobileMaterialsLab,InSpaceLow@Vall,Global,1,1,9,0,288,288,0
mobileMaterialsLab,InSpaceHigh@Vall,Global,1,1,8,0,256,256,0
mysteryGoo,Landed@Bop,Peaks,1,1,12,0,156,156,0
mysteryGoo,Landed@Bop,Poles,1,1,12,0,156,156,0
mysteryGoo,Landed@Bop,Rodges,1,1,12,0,156,156,0
mysteryGoo,Landed@Bop,Slopes,1,1,12,0,156,156,0
mysteryGoo,Landed@Bop,Valley,1,1,12,0,156,156,0
mysteryGoo,InSpaceLow@Bop,Global,1,1,9,0,117,117,0
mysteryGoo,InSpaceHigh@Bop,Global,1,1,8,0,104,104,0
mysteryGoo,Landed@Dres,Canyons,1,1,8,0,104,104,0
mysteryGoo,Landed@Dres,Highlands,1,1,8,0,104,104,0
mysteryGoo,Landed@Dres,ImpactCraters,1,1,8,0,104,104,0
mysteryGoo,Landed@Dres,ImpactEjecta,1,1,8,0,104,104,0
mysteryGoo,Landed@Dres,Lowlands,1,1,8,0,104,104,0
mysteryGoo,Landed@Dres,Midlands,1,1,8,0,104,104,0
mysteryGoo,Landed@Dres,Poles,1,1,8,0,104,104,0
mysteryGoo,Landed@Dres,Ridges,1,1,8,0,104,104,0
mysteryGoo,InSpaceLow@Dres,Global,1,1,7,0,91,91,0
mysteryGoo,InSpaceHigh@Dres,Global,1,1,6,0,78,78,0
mysteryGoo,Landed@Duna,Craters,1,1,8,0,104,104,0
mysteryGoo,Landed@Duna,Highlands,1,1,8,0,104,104,0
mysteryGoo,Landed@Duna,Lowlands,1,1,8,0,104,104,0
mysteryGoo,Landed@Duna,Midlands,1,1,8,0,104,104,0
mysteryGoo,Landed@Duna,Poles,1,1,8,0,104,104,0
mysteryGoo,FlyingLow@Duna,Global,1,1,5,0,65,65,0
mysteryGoo,FlyingHigh@Duna,Global,1,1,5,0,65,65,0
mysteryGoo,InSpaceLow@Duna,Global,1,1,7,0,91,91,0
mysteryGoo,InSpaceHigh@Duna,Global,1,1,5,0,65,65,0
mysteryGoo,Landed@Eeloo,Craters,1,1,15,0,195,195,0
mysteryGoo,Landed@Eeloo,Glaciers,1,1,15,0,195,195,0
mysteryGoo,Landed@Eeloo,Highlands,1,1,15,0,195,195,0
mysteryGoo,Landed@Eeloo,IceCanyons,1,1,15,0,195,195,0
mysteryGoo,Landed@Eeloo,Lowlands,1,1,15,0,195,195,0
mysteryGoo,Landed@Eeloo,Midlands,1,1,15,0,195,195,0
mysteryGoo,Landed@Eeloo,Poles,1,1,15,0,195,195,0
mysteryGoo,InSpaceLow@Eeloo,Global,1,1,12,0,156,156,0
mysteryGoo,InSpaceHigh@Eeloo,Global,1,1,10,0,130,130,0
mysteryGoo,Landed@Eve,ExplodiumSea,1,1,8,0,104,104,0
mysteryGoo,Landed@Eve,Highlands,1,1,8,0,104,104,0
mysteryGoo,Landed@Eve,ImpactEjecta,1,1,8,0,104,104,0
mysteryGoo,Landed@Eve,Lowlands,1,1,8,0,104,104,0
mysteryGoo,Landed@Eve,Midlands,1,1,8,0,104,104,0
mysteryGoo,Landed@Eve,Peaks,1,1,8,0,104,104,0
mysteryGoo,Landed@Eve,Poles,1,1,8,0,104,104,0
mysteryGoo,Splashed@Eve,ExplodiumSea,1,1,8,0,104,104,0
mysteryGoo,Splashed@Eve,Highlands,1,1,8,0,104,104,0
mysteryGoo,Splashed@Eve,ImpactEjecta,1,1,8,0,104,104,0
mysteryGoo,Splashed@Eve,Lowlands,1,1,8,0,104,104,0
mysteryGoo,Splashed@Eve,Midlands,1,1,8,0,104,104,0
mysteryGoo,Splashed@Eve,Peaks,1,1,8,0,104,104,0
mysteryGoo,Splashed@Eve,Poles,1,1,8,0,104,104,0
mysteryGoo,FlyingLow@Eve,Global,1,1,6,0,78,78,0
mysteryGoo,FlyingHigh@Eve,Global,1,1,6,0,78,78,0
mysteryGoo,InSpaceLow@Eve,Global,1,1,7,0,91,91,0
mysteryGoo,InSpaceHigh@Eve,Global,1,1,5,0,65,65,0
mysteryGoo,Landed@Gilly,Highlands,1,1,9,0,117,117,0
mysteryGoo,Landed@Gilly,Lowlands,1,1,9,0,117,117,0
mysteryGoo,Landed@Gilly,Midlands,1,1,9,0,117,117,0
mysteryGoo,InSpaceLow@Gilly,Global,1,1,8,0,104,104,0
mysteryGoo,InSpaceHigh@Gilly,Global,1,1,6,0,78,78,0
mysteryGoo,Landed@Ike,CentralMountainRidge,1,1,8,0,104,104,0
mysteryGoo,Landed@Ike,EasternMountainRidge,1,1,8,0,104,104,0
mysteryGoo,Landed@Ike,Lowlands,1,1,8,0,104,104,0
mysteryGoo,Landed@Ike,Midlands,1,1,8,0,104,104,0
mysteryGoo,Landed@Ike,PolarLowlands,1,1,8,0,104,104,0
mysteryGoo,Landed@Ike,SouthEasternMountainRange,1,1,8,0,104,104,0
mysteryGoo,Landed@Ike,SouthPole,1,1,8,0,104,104,0
mysteryGoo,Landed@Ike,WesternMountainRidge,1,1,8,0,104,104,0
mysteryGoo,InSpaceLow@Ike,Global,1,1,7,0,91,91,0
mysteryGoo,InSpaceHigh@Ike,Global,1,1,5,0,65,65,0
mysteryGoo,FlyingLow@Jool,Global,1,1,12,0,156,156,0
mysteryGoo,FlyingHigh@Jool,Global,1,1,9,0,117,117,0
mysteryGoo,InSpaceLow@Jool,Global,1,1,7,0,91,91,0
mysteryGoo,InSpaceHigh@Jool,Global,1,1,6,0,78,78,0
mysteryGoo,Landed@KSC,Administration,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,AstronautComplex,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,Crawlerway,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,FlagPole,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,KSC,1,0.0006543673,0.3,3.897448,3.9,0.00255200000000011,99.93
mysteryGoo,Landed@KSC,LaunchPad,1,0,0.3,3.9,3.9,0,100.00
mysteryGoo,Landed@KSC,MissionControl,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,R&D,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,R&DCentralBuilding,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,R&DCornerLab,1,1,0.3,0,3.9,3.9,0
mysteryGoo,Landed@KSC,R&DMainBuilding,1,1,0.3,0,3.9,3.9,0
mysteryGoo,Landed@KSC,R&DObservatory,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,R&DSideLab,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,R&DSmallLab,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,R&DTanks,1,1,0.3,0,3.9,3.9,0
mysteryGoo,Landed@KSC,R&DWindTunnel,1,1,0.3,0,3.9,3.9,0
mysteryGoo,Landed@KSC,Runway,1,0.0006543673,0.3,3.897448,3.9,0.00255200000000011,99.93
mysteryGoo,Landed@KSC,SPH,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
mysteryGoo,Landed@KSC,SPHMainBuilding,1,0.002836019,0.3,3.88894,3.9,0.0110600000000001,99.72
